notification_date,age_group,confirmed_by_pcr,confirmed_cases_count
2023-05-27,AgeGroup_35-39,Yes,27
2023-05-27,AgeGroup_40-44,Yes,34
2023-05-27,AgeGroup_45-49,Yes,23
2023-05-27,AgeGroup_50-54,Yes,22
2023-05-27,AgeGroup_55-59,Yes,23
2023-05-27,AgeGroup_60-64,Yes,27
2023-05-27,AgeGroup_65-69,Yes,31
2023-05-27,AgeGroup_70+,Yes,171
2023-05-28,AgeGroup_0-19,Yes,45
2023-05-28,AgeGroup_20-24,Yes,10
2023-05-28,AgeGroup_25-29,Yes,17
2023-05-28,AgeGroup_30-34,Yes,16
2023-05-28,AgeGroup_35-39,Yes,19
2023-05-28,AgeGroup_40-44,Yes,11
2023-05-28,AgeGroup_45-49,Yes,7
2023-05-28,AgeGroup_50-54,Yes,12
2023-05-28,AgeGroup_55-59,Yes,14
2023-05-28,AgeGroup_60-64,Yes,17
2023-05-28,AgeGroup_65-69,Yes,17
2023-05-28,AgeGroup_70+,Yes,101
2023-05-29,AgeGroup_0-19,No,686
2023-05-29,AgeGroup_0-19,Yes,86
2023-05-29,AgeGroup_20-24,No,130
2023-05-29,AgeGroup_20-24,Yes,22
2023-05-29,AgeGroup_25-29,No,145
2023-05-29,AgeGroup_25-29,Yes,48
2023-05-29,AgeGroup_30-34,No,200
2023-05-29,AgeGroup_30-34,Yes,35
2023-05-29,AgeGroup_35-39,No,252
2023-05-29,AgeGroup_35-39,Yes,42
2023-05-29,AgeGroup_40-44,No,286
2023-05-29,AgeGroup_40-44,Yes,46
2023-05-29,AgeGroup_45-49,No,332
2023-05-29,AgeGroup_45-49,Yes,50
2023-05-29,AgeGroup_50-54,No,263
2023-05-29,AgeGroup_50-54,Yes,42
2023-05-29,AgeGroup_55-59,No,234
2023-05-29,AgeGroup_55-59,Yes,39
2023-05-29,AgeGroup_60-64,No,218
2023-05-29,AgeGroup_60-64,Yes,48
2023-05-29,AgeGroup_65-69,No,147
2023-05-29,AgeGroup_65-69,Yes,46
2023-05-29,AgeGroup_70+,No,335
2023-05-29,AgeGroup_70+,Yes,279
2023-05-30,AgeGroup_0-19,No,309
2023-05-30,AgeGroup_0-19,Yes,119
2023-05-30,AgeGroup_20-24,No,74
2023-05-30,AgeGroup_20-24,Yes,31
2023-05-30,AgeGroup_25-29,No,78
2023-05-30,AgeGroup_25-29,Yes,46
2023-05-30,AgeGroup_30-34,No,90
2023-05-30,AgeGroup_30-34,Yes,39
2023-05-30,AgeGroup_35-39,No,123
2023-05-30,AgeGroup_35-39,Yes,42
2023-05-30,AgeGroup_40-44,No,126
2023-05-30,AgeGroup_40-44,Yes,46
2023-05-30,AgeGroup_45-49,No,115
2023-05-30,AgeGroup_45-49,Yes,43
2023-05-30,AgeGroup_50-54,No,117
2023-05-30,AgeGroup_50-54,Yes,54
2023-05-30,AgeGroup_55-59,No,93
2023-05-30,AgeGroup_55-59,Yes,49
2023-05-30,AgeGroup_60-64,No,89
2023-05-30,AgeGroup_60-64,Yes,60
2023-05-30,AgeGroup_65-69,No,58
2023-05-30,AgeGroup_65-69,Yes,31
2023-05-30,AgeGroup_70+,No,117
2023-05-30,AgeGroup_70+,Yes,303
2023-05-30,AgeGroup_None,Yes,1
2023-05-31,AgeGroup_0-19,No,301
2023-05-31,AgeGroup_0-19,Yes,131
2023-05-31,AgeGroup_20-24,No,63
2023-05-31,AgeGroup_20-24,Yes,33
2023-05-31,AgeGroup_25-29,No,81
2023-05-31,AgeGroup_25-29,Yes,28
2023-05-31,AgeGroup_30-34,No,98
2023-05-31,AgeGroup_30-34,Yes,37
2023-05-31,AgeGroup_35-39,No,116
2023-05-31,AgeGroup_35-39,Yes,38
2023-05-31,AgeGroup_40-44,No,102
2023-05-31,AgeGroup_40-44,Yes,52
2023-05-31,AgeGroup_45-49,No,123
2023-05-31,AgeGroup_45-49,Yes,38
2023-05-31,AgeGroup_50-54,No,102
2023-05-31,AgeGroup_50-54,Yes,52
2023-05-31,AgeGroup_55-59,No,85
2023-05-31,AgeGroup_55-59,Yes,46
2023-05-31,AgeGroup_60-64,No,71
2023-05-31,AgeGroup_60-64,Yes,63
2023-05-31,AgeGroup_65-69,No,62
2023-05-31,AgeGroup_65-69,Yes,37
2023-05-31,AgeGroup_70+,No,117
2023-05-31,AgeGroup_70+,Yes,259
2023-06-01,AgeGroup_0-19,No,296
2023-06-01,AgeGroup_0-19,Yes,97
2023-06-01,AgeGroup_20-24,No,81
2023-06-01,AgeGroup_20-24,Yes,22
2023-06-01,AgeGroup_25-29,No,81
2023-06-01,AgeGroup_25-29,Yes,50
2023-06-01,AgeGroup_30-34,No,121
2023-06-01,AgeGroup_30-34,Yes,45
2023-06-01,AgeGroup_35-39,No,140
2023-06-01,AgeGroup_35-39,Yes,50
2023-06-01,AgeGroup_40-44,No,168
2023-06-01,AgeGroup_40-44,Yes,45
2023-06-01,AgeGroup_45-49,No,133
2023-06-01,AgeGroup_45-49,Yes,42
2023-06-01,AgeGroup_50-54,No,139
2023-06-01,AgeGroup_50-54,Yes,62
2023-06-01,AgeGroup_55-59,No,133
2023-06-01,AgeGroup_55-59,Yes,51
2023-06-01,AgeGroup_60-64,No,103
2023-06-01,AgeGroup_60-64,Yes,51
2023-06-01,AgeGroup_65-69,No,69
2023-06-01,AgeGroup_65-69,Yes,50
2023-06-01,AgeGroup_70+,No,162
2023-06-01,AgeGroup_70+,Yes,272
2023-06-02,AgeGroup_0-19,No,180
2023-06-02,AgeGroup_0-19,Yes,162
2023-06-02,AgeGroup_20-24,No,54
2023-06-02,AgeGroup_20-24,Yes,58
2023-06-02,AgeGroup_25-29,No,59
2023-06-02,AgeGroup_25-29,Yes,61
2023-06-02,AgeGroup_30-34,No,84
2023-06-02,AgeGroup_30-34,Yes,74
2023-06-02,AgeGroup_35-39,No,82
2023-06-02,AgeGroup_35-39,Yes,67
2023-06-02,AgeGroup_40-44,No,88
2023-06-02,AgeGroup_40-44,Yes,63
2023-06-02,AgeGroup_45-49,No,76
2023-06-02,AgeGroup_45-49,Yes,61
2023-06-02,AgeGroup_50-54,No,85
2023-06-02,AgeGroup_50-54,Yes,72
2023-06-02,AgeGroup_55-59,No,74
2023-06-02,AgeGroup_55-59,Yes,65
2023-06-02,AgeGroup_60-64,No,64
2023-06-02,AgeGroup_60-64,Yes,80
2023-06-02,AgeGroup_65-69,No,52
2023-06-02,AgeGroup_65-69,Yes,88
2023-06-02,AgeGroup_70+,No,93
2023-06-02,AgeGroup_70+,Yes,381
2023-06-03,AgeGroup_0-19,Yes,68
2023-06-03,AgeGroup_20-24,Yes,19
2023-06-03,AgeGroup_25-29,Yes,13
2023-06-03,AgeGroup_30-34,Yes,21
2023-06-03,AgeGroup_35-39,Yes,22
2023-06-03,AgeGroup_40-44,Yes,29
2023-06-03,AgeGroup_45-49,Yes,22
2023-06-03,AgeGroup_50-54,Yes,26
2023-06-03,AgeGroup_55-59,Yes,17
2023-06-03,AgeGroup_60-64,Yes,30
2023-06-03,AgeGroup_65-69,Yes,20
2023-06-03,AgeGroup_70+,Yes,178
2023-06-04,AgeGroup_0-19,Yes,53
2023-06-04,AgeGroup_20-24,Yes,5
2023-06-04,AgeGroup_25-29,Yes,10
2023-06-04,AgeGroup_30-34,Yes,20
2023-06-04,AgeGroup_35-39,Yes,13
2023-06-04,AgeGroup_40-44,Yes,23
2023-06-04,AgeGroup_45-49,Yes,13
2023-06-04,AgeGroup_50-54,Yes,14
2023-06-04,AgeGroup_55-59,Yes,15
2023-06-04,AgeGroup_60-64,Yes,11
2023-06-04,AgeGroup_65-69,Yes,19
2023-06-04,AgeGroup_70+,Yes,139
2023-06-05,AgeGroup_0-19,No,475
2023-06-05,AgeGroup_0-19,Yes,81
2023-06-05,AgeGroup_20-24,No,127
2023-06-05,AgeGroup_20-24,Yes,18
2023-06-05,AgeGroup_25-29,No,165
2023-06-05,AgeGroup_25-29,Yes,29
2023-06-05,AgeGroup_30-34,No,209
2023-06-05,AgeGroup_30-34,Yes,40
2023-06-05,AgeGroup_35-39,No,242
2023-06-05,AgeGroup_35-39,Yes,39
2023-06-05,AgeGroup_40-44,No,291
2023-06-05,AgeGroup_40-44,Yes,31
2023-06-05,AgeGroup_45-49,No,274
2023-06-05,AgeGroup_45-49,Yes,31
2023-06-05,AgeGroup_50-54,No,265
2023-06-05,AgeGroup_50-54,Yes,39
2023-06-05,AgeGroup_55-59,No,211
2023-06-05,AgeGroup_55-59,Yes,35
2023-06-05,AgeGroup_60-64,No,220
2023-06-05,AgeGroup_60-64,Yes,38
2023-06-05,AgeGroup_65-69,No,170
2023-06-05,AgeGroup_65-69,Yes,40
2023-06-05,AgeGroup_70+,No,299
2023-06-05,AgeGroup_70+,Yes,213
2023-06-05,AgeGroup_None,Yes,1
2023-06-06,AgeGroup_0-19,No,185
2023-06-06,AgeGroup_0-19,Yes,112
2023-06-06,AgeGroup_20-24,No,61
2023-06-06,AgeGroup_20-24,Yes,19
2023-06-06,AgeGroup_25-29,No,79
2023-06-06,AgeGroup_25-29,Yes,30
2023-06-06,AgeGroup_30-34,No,76
2023-06-06,AgeGroup_30-34,Yes,37
2023-06-06,AgeGroup_35-39,No,98
2023-06-06,AgeGroup_35-39,Yes,45
2023-06-06,AgeGroup_40-44,No,79
2023-06-06,AgeGroup_40-44,Yes,36
2023-06-06,AgeGroup_45-49,No,96
2023-06-06,AgeGroup_45-49,Yes,38
2023-06-06,AgeGroup_50-54,No,77
2023-06-06,AgeGroup_50-54,Yes,42
2023-06-06,AgeGroup_55-59,No,60
2023-06-06,AgeGroup_55-59,Yes,36
2023-06-06,AgeGroup_60-64,No,76
2023-06-06,AgeGroup_60-64,Yes,68
2023-06-06,AgeGroup_65-69,No,42
2023-06-06,AgeGroup_65-69,Yes,41
2023-06-06,AgeGroup_70+,No,100
2023-06-06,AgeGroup_70+,Yes,296
2023-06-06,AgeGroup_None,Yes,1
2023-06-07,AgeGroup_0-19,No,178
2023-06-07,AgeGroup_0-19,Yes,72
2023-06-07,AgeGroup_20-24,No,53
2023-06-07,AgeGroup_20-24,Yes,24
2023-06-07,AgeGroup_25-29,No,70
2023-06-07,AgeGroup_25-29,Yes,30
2023-06-07,AgeGroup_30-34,No,79
2023-06-07,AgeGroup_30-34,Yes,29
2023-06-07,AgeGroup_35-39,No,93
2023-06-07,AgeGroup_35-39,Yes,33
2023-06-07,AgeGroup_40-44,No,95
2023-06-07,AgeGroup_40-44,Yes,30
2023-06-07,AgeGroup_45-49,No,77
2023-06-07,AgeGroup_45-49,Yes,33
2023-06-07,AgeGroup_50-54,No,86
2023-06-07,AgeGroup_50-54,Yes,31
2023-06-07,AgeGroup_55-59,No,86
2023-06-07,AgeGroup_55-59,Yes,41
2023-06-07,AgeGroup_60-64,No,39
2023-06-07,AgeGroup_60-64,Yes,42
2023-06-07,AgeGroup_65-69,No,40
2023-06-07,AgeGroup_65-69,Yes,23
2023-06-07,AgeGroup_70+,No,86
2023-06-07,AgeGroup_70+,Yes,239
2023-06-07,AgeGroup_None,Yes,1
2023-06-08,AgeGroup_0-19,No,147
2023-06-08,AgeGroup_0-19,Yes,88
2023-06-08,AgeGroup_20-24,No,44
2023-06-08,AgeGroup_20-24,Yes,22
2023-06-08,AgeGroup_25-29,No,40
2023-06-08,AgeGroup_25-29,Yes,23
2023-06-08,AgeGroup_30-34,No,57
2023-06-08,AgeGroup_30-34,Yes,29
2023-06-08,AgeGroup_35-39,No,80
2023-06-08,AgeGroup_35-39,Yes,32
2023-06-08,AgeGroup_40-44,No,77
2023-06-08,AgeGroup_40-44,Yes,36
2023-06-08,AgeGroup_45-49,No,75
2023-06-08,AgeGroup_45-49,Yes,34
2023-06-08,AgeGroup_50-54,No,61
2023-06-08,AgeGroup_50-54,Yes,28
2023-06-08,AgeGroup_55-59,No,55
2023-06-08,AgeGroup_55-59,Yes,33
2023-06-08,AgeGroup_60-64,No,47
2023-06-08,AgeGroup_60-64,Yes,27
2023-06-08,AgeGroup_65-69,No,38
2023-06-08,AgeGroup_65-69,Yes,32
2023-06-08,AgeGroup_70+,No,92
2023-06-08,AgeGroup_70+,Yes,232
2023-06-09,AgeGroup_0-19,No,127
2023-06-09,AgeGroup_0-19,Yes,63
2023-06-09,AgeGroup_20-24,No,41
2023-06-09,AgeGroup_20-24,Yes,14
2023-06-09,AgeGroup_25-29,No,48
2023-06-09,AgeGroup_25-29,Yes,22
2023-06-09,AgeGroup_30-34,No,50
2023-06-09,AgeGroup_30-34,Yes,26
2023-06-09,AgeGroup_35-39,No,60
2023-06-09,AgeGroup_35-39,Yes,25
2023-06-09,AgeGroup_40-44,No,69
2023-06-09,AgeGroup_40-44,Yes,22
2023-06-09,AgeGroup_45-49,No,50
2023-06-09,AgeGroup_45-49,Yes,26
2023-06-09,AgeGroup_50-54,No,47
2023-06-09,AgeGroup_50-54,Yes,16
2023-06-09,AgeGroup_55-59,No,52
2023-06-09,AgeGroup_55-59,Yes,25
2023-06-09,AgeGroup_60-64,No,36
2023-06-09,AgeGroup_60-64,Yes,28
2023-06-09,AgeGroup_65-69,No,43
2023-06-09,AgeGroup_65-69,Yes,32
2023-06-09,AgeGroup_70+,No,66
2023-06-09,AgeGroup_70+,Yes,181
2023-06-10,AgeGroup_0-19,Yes,51
2023-06-10,AgeGroup_20-24,Yes,10
2023-06-10,AgeGroup_25-29,Yes,13
2023-06-10,AgeGroup_30-34,Yes,17
2023-06-10,AgeGroup_35-39,Yes,13
2023-06-10,AgeGroup_40-44,Yes,16
2023-06-10,AgeGroup_45-49,Yes,13
2023-06-10,AgeGroup_50-54,Yes,11
2023-06-10,AgeGroup_55-59,Yes,30
2023-06-10,AgeGroup_60-64,Yes,25
2023-06-10,AgeGroup_65-69,Yes,19
2023-06-10,AgeGroup_70+,Yes,127
2023-06-11,AgeGroup_0-19,Yes,43
2023-06-11,AgeGroup_20-24,Yes,4
2023-06-11,AgeGroup_25-29,Yes,6
2023-06-11,AgeGroup_30-34,Yes,10
2023-06-11,AgeGroup_35-39,Yes,4
2023-06-11,AgeGroup_40-44,Yes,4
2023-06-11,AgeGroup_45-49,Yes,6
2023-06-11,AgeGroup_50-54,Yes,5
2023-06-11,AgeGroup_55-59,Yes,11
2023-06-11,AgeGroup_60-64,Yes,7
2023-06-11,AgeGroup_65-69,Yes,11
2023-06-11,AgeGroup_70+,Yes,94
2023-06-12,AgeGroup_0-19,Yes,28
2023-06-12,AgeGroup_20-24,Yes,6
2023-06-12,AgeGroup_25-29,Yes,2
2023-06-12,AgeGroup_30-34,Yes,11
2023-06-12,AgeGroup_35-39,Yes,8
2023-06-12,AgeGroup_40-44,Yes,9
2023-06-12,AgeGroup_45-49,Yes,11
2023-06-12,AgeGroup_50-54,Yes,9
2023-06-12,AgeGroup_55-59,Yes,7
2023-06-12,AgeGroup_60-64,Yes,10
2023-06-12,AgeGroup_65-69,Yes,12
2023-06-12,AgeGroup_70+,Yes,130
2023-06-13,AgeGroup_0-19,No,348
2023-06-13,AgeGroup_0-19,Yes,53
2023-06-13,AgeGroup_20-24,No,93
2023-06-13,AgeGroup_20-24,Yes,15
2023-06-13,AgeGroup_25-29,No,124
2023-06-13,AgeGroup_25-29,Yes,27
2023-06-13,AgeGroup_30-34,No,142
2023-06-13,AgeGroup_30-34,Yes,22
2023-06-13,AgeGroup_35-39,No,188
2023-06-13,AgeGroup_35-39,Yes,17
2023-06-13,AgeGroup_40-44,No,176
2023-06-13,AgeGroup_40-44,Yes,22
2023-06-13,AgeGroup_45-49,No,174
2023-06-13,AgeGroup_45-49,Yes,28
2023-06-13,AgeGroup_50-54,No,164
2023-06-13,AgeGroup_50-54,Yes,15
2023-06-13,AgeGroup_55-59,No,166
2023-06-13,AgeGroup_55-59,Yes,23
2023-06-13,AgeGroup_60-64,No,172
2023-06-13,AgeGroup_60-64,Yes,50
2023-06-13,AgeGroup_65-69,No,141
2023-06-13,AgeGroup_65-69,Yes,28
2023-06-13,AgeGroup_70+,No,234
2023-06-13,AgeGroup_70+,Yes,221
2023-06-14,AgeGroup_0-19,No,99
2023-06-14,AgeGroup_0-19,Yes,64
2023-06-14,AgeGroup_20-24,No,36
2023-06-14,AgeGroup_20-24,Yes,10
2023-06-14,AgeGroup_25-29,No,43
2023-06-14,AgeGroup_25-29,Yes,24
2023-06-14,AgeGroup_30-34,No,52
2023-06-14,AgeGroup_30-34,Yes,25
2023-06-14,AgeGroup_35-39,No,64
2023-06-14,AgeGroup_35-39,Yes,30
2023-06-14,AgeGroup_40-44,No,64
2023-06-14,AgeGroup_40-44,Yes,29
2023-06-14,AgeGroup_45-49,No,57
2023-06-14,AgeGroup_45-49,Yes,23
2023-06-14,AgeGroup_50-54,No,61
2023-06-14,AgeGroup_50-54,Yes,28
2023-06-14,AgeGroup_55-59,No,43
2023-06-14,AgeGroup_55-59,Yes,25
2023-06-14,AgeGroup_60-64,No,41
2023-06-14,AgeGroup_60-64,Yes,36
2023-06-14,AgeGroup_65-69,No,22
2023-06-14,AgeGroup_65-69,Yes,42
2023-06-14,AgeGroup_70+,No,55
2023-06-14,AgeGroup_70+,Yes,182
2023-06-15,AgeGroup_0-19,No,95
2023-06-15,AgeGroup_0-19,Yes,52
2023-06-15,AgeGroup_20-24,No,43
2023-06-15,AgeGroup_20-24,Yes,24
2023-06-15,AgeGroup_25-29,No,39
2023-06-15,AgeGroup_25-29,Yes,13
2023-06-15,AgeGroup_30-34,No,48
2023-06-15,AgeGroup_30-34,Yes,25
2023-06-15,AgeGroup_35-39,No,54
2023-06-15,AgeGroup_35-39,Yes,25
2023-06-15,AgeGroup_40-44,No,53
2023-06-15,AgeGroup_40-44,Yes,24
2023-06-15,AgeGroup_45-49,No,45
2023-06-15,AgeGroup_45-49,Yes,28
2023-06-15,AgeGroup_50-54,No,27
2023-06-15,AgeGroup_50-54,Yes,22
2023-06-15,AgeGroup_55-59,No,33
2023-06-15,AgeGroup_55-59,Yes,29
2023-06-15,AgeGroup_60-64,No,44
2023-06-15,AgeGroup_60-64,Yes,23
2023-06-15,AgeGroup_65-69,No,25
2023-06-15,AgeGroup_65-69,Yes,19
2023-06-15,AgeGroup_70+,No,52
2023-06-15,AgeGroup_70+,Yes,200
2023-06-16,AgeGroup_0-19,No,81
2023-06-16,AgeGroup_0-19,Yes,60
2023-06-16,AgeGroup_20-24,No,27
2023-06-16,AgeGroup_20-24,Yes,11
2023-06-16,AgeGroup_25-29,No,26
2023-06-16,AgeGroup_25-29,Yes,14
2023-06-16,AgeGroup_30-34,No,41
2023-06-16,AgeGroup_30-34,Yes,13
2023-06-16,AgeGroup_35-39,No,44
2023-06-16,AgeGroup_35-39,Yes,21
2023-06-16,AgeGroup_40-44,No,37
2023-06-16,AgeGroup_40-44,Yes,19
2023-06-16,AgeGroup_45-49,No,37
2023-06-16,AgeGroup_45-49,Yes,15
2023-06-16,AgeGroup_50-54,No,40
2023-06-16,AgeGroup_50-54,Yes,15
2023-06-16,AgeGroup_55-59,No,28
2023-06-16,AgeGroup_55-59,Yes,23
2023-06-16,AgeGroup_60-64,No,23
2023-06-16,AgeGroup_60-64,Yes,21
2023-06-16,AgeGroup_65-69,No,25
2023-06-16,AgeGroup_65-69,Yes,16
2023-06-16,AgeGroup_70+,No,65
2023-06-16,AgeGroup_70+,Yes,156
2023-06-17,AgeGroup_0-19,Yes,61
2023-06-17,AgeGroup_20-24,Yes,6
2023-06-17,AgeGroup_25-29,Yes,15
2023-06-17,AgeGroup_30-34,Yes,11
2023-06-17,AgeGroup_35-39,Yes,9
2023-06-17,AgeGroup_40-44,Yes,12
2023-06-17,AgeGroup_45-49,Yes,8
2023-06-17,AgeGroup_50-54,Yes,17
2023-06-17,AgeGroup_55-59,Yes,16
2023-06-17,AgeGroup_60-64,Yes,12
2023-06-17,AgeGroup_65-69,Yes,14
2023-06-17,AgeGroup_70+,Yes,108
2023-06-18,AgeGroup_0-19,Yes,26
2023-06-18,AgeGroup_20-24,Yes,4
2023-06-18,AgeGroup_25-29,Yes,12
2023-06-18,AgeGroup_30-34,Yes,5
2023-06-18,AgeGroup_35-39,Yes,6
2023-06-18,AgeGroup_40-44,Yes,6
2023-06-18,AgeGroup_45-49,Yes,6
2023-06-18,AgeGroup_50-54,Yes,4
2023-06-18,AgeGroup_55-59,Yes,7
2023-06-18,AgeGroup_60-64,Yes,6
2023-06-18,AgeGroup_65-69,Yes,6
2023-06-18,AgeGroup_70+,Yes,75
2023-06-19,AgeGroup_0-19,No,219
2023-06-19,AgeGroup_0-19,Yes,44
2023-06-19,AgeGroup_20-24,No,61
2023-06-19,AgeGroup_20-24,Yes,4
2023-06-19,AgeGroup_25-29,No,81
2023-06-19,AgeGroup_25-29,Yes,11
2023-06-19,AgeGroup_30-34,No,112
2023-06-19,AgeGroup_30-34,Yes,19
2023-06-19,AgeGroup_35-39,No,117
2023-06-19,AgeGroup_35-39,Yes,21
2023-06-19,AgeGroup_40-44,No,126
2023-06-19,AgeGroup_40-44,Yes,15
2023-06-19,AgeGroup_45-49,No,119
2023-06-19,AgeGroup_45-49,Yes,11
2023-06-19,AgeGroup_50-54,No,108
2023-06-19,AgeGroup_50-54,Yes,16
2023-06-19,AgeGroup_55-59,No,100
2023-06-19,AgeGroup_55-59,Yes,19
2023-06-19,AgeGroup_60-64,No,107
2023-06-19,AgeGroup_60-64,Yes,18
2023-06-19,AgeGroup_65-69,No,69
2023-06-19,AgeGroup_65-69,Yes,15
2023-06-19,AgeGroup_70+,No,132
2023-06-19,AgeGroup_70+,Yes,135
2023-06-20,AgeGroup_0-19,No,95
2023-06-20,AgeGroup_0-19,Yes,44
2023-06-20,AgeGroup_20-24,No,25
2023-06-20,AgeGroup_20-24,Yes,9
2023-06-20,AgeGroup_25-29,No,30
2023-06-20,AgeGroup_25-29,Yes,12
2023-06-20,AgeGroup_30-34,No,34
2023-06-20,AgeGroup_30-34,Yes,20
2023-06-20,AgeGroup_35-39,No,43
2023-06-20,AgeGroup_35-39,Yes,22
2023-06-20,AgeGroup_40-44,No,52
2023-06-20,AgeGroup_40-44,Yes,23
2023-06-20,AgeGroup_45-49,No,44
2023-06-20,AgeGroup_45-49,Yes,13
2023-06-20,AgeGroup_50-54,No,33
2023-06-20,AgeGroup_50-54,Yes,16
2023-06-20,AgeGroup_55-59,No,31
2023-06-20,AgeGroup_55-59,Yes,20
2023-06-20,AgeGroup_60-64,No,22
2023-06-20,AgeGroup_60-64,Yes,15
2023-06-20,AgeGroup_65-69,No,20
2023-06-20,AgeGroup_65-69,Yes,26
2023-06-20,AgeGroup_70+,No,36
2023-06-20,AgeGroup_70+,Yes,145
2023-06-21,AgeGroup_0-19,No,95
2023-06-21,AgeGroup_0-19,Yes,46
2023-06-21,AgeGroup_20-24,No,17
2023-06-21,AgeGroup_20-24,Yes,16
2023-06-21,AgeGroup_25-29,No,31
2023-06-21,AgeGroup_25-29,Yes,9
2023-06-21,AgeGroup_30-34,No,37
2023-06-21,AgeGroup_30-34,Yes,18
2023-06-21,AgeGroup_35-39,No,48
2023-06-21,AgeGroup_35-39,Yes,21
2023-06-21,AgeGroup_40-44,No,45
2023-06-21,AgeGroup_40-44,Yes,22
2023-06-21,AgeGroup_45-49,No,44
2023-06-21,AgeGroup_45-49,Yes,28
2023-06-21,AgeGroup_50-54,No,28
2023-06-21,AgeGroup_50-54,Yes,15
2023-06-21,AgeGroup_55-59,No,29
2023-06-21,AgeGroup_55-59,Yes,22
2023-06-21,AgeGroup_60-64,No,31
2023-06-21,AgeGroup_60-64,Yes,25
2023-06-21,AgeGroup_65-69,No,19
2023-06-21,AgeGroup_65-69,Yes,25
2023-06-21,AgeGroup_70+,No,55
2023-06-21,AgeGroup_70+,Yes,146
2023-06-22,AgeGroup_0-19,No,62
2023-06-22,AgeGroup_0-19,Yes,39
2023-06-22,AgeGroup_20-24,No,21
2023-06-22,AgeGroup_20-24,Yes,8
2023-06-22,AgeGroup_25-29,No,39
2023-06-22,AgeGroup_25-29,Yes,11
2023-06-22,AgeGroup_30-34,No,28
2023-06-22,AgeGroup_30-34,Yes,18
2023-06-22,AgeGroup_35-39,No,41
2023-06-22,AgeGroup_35-39,Yes,20
2023-06-22,AgeGroup_40-44,No,39
2023-06-22,AgeGroup_40-44,Yes,18
2023-06-22,AgeGroup_45-49,No,39
2023-06-22,AgeGroup_45-49,Yes,10
2023-06-22,AgeGroup_50-54,No,46
2023-06-22,AgeGroup_50-54,Yes,17
2023-06-22,AgeGroup_55-59,No,27
2023-06-22,AgeGroup_55-59,Yes,26
2023-06-22,AgeGroup_60-64,No,31
2023-06-22,AgeGroup_60-64,Yes,24
2023-06-22,AgeGroup_65-69,No,19
2023-06-22,AgeGroup_65-69,Yes,18
2023-06-22,AgeGroup_70+,No,48
2023-06-22,AgeGroup_70+,Yes,107
2023-06-23,AgeGroup_0-19,No,42
2023-06-23,AgeGroup_0-19,Yes,48
2023-06-23,AgeGroup_20-24,No,10
2023-06-23,AgeGroup_20-24,Yes,10
2023-06-23,AgeGroup_25-29,No,10
2023-06-23,AgeGroup_25-29,Yes,12
2023-06-23,AgeGroup_30-34,No,16
2023-06-23,AgeGroup_30-34,Yes,14
2023-06-23,AgeGroup_35-39,No,18
2023-06-23,AgeGroup_35-39,Yes,20
2023-06-23,AgeGroup_40-44,No,22
2023-06-23,AgeGroup_40-44,Yes,16
2023-06-23,AgeGroup_45-49,No,11
2023-06-23,AgeGroup_45-49,Yes,17
2023-06-23,AgeGroup_50-54,No,11
2023-06-23,AgeGroup_50-54,Yes,17
2023-06-23,AgeGroup_55-59,No,20
2023-06-23,AgeGroup_55-59,Yes,21
2023-06-23,AgeGroup_60-64,No,19
2023-06-23,AgeGroup_60-64,Yes,22
2023-06-23,AgeGroup_65-69,No,16
2023-06-23,AgeGroup_65-69,Yes,25
2023-06-23,AgeGroup_70+,No,31
2023-06-23,AgeGroup_70+,Yes,142
2023-06-24,AgeGroup_0-19,Yes,35
2023-06-24,AgeGroup_20-24,Yes,6
2023-06-24,AgeGroup_25-29,Yes,8
2023-06-24,AgeGroup_30-34,Yes,10
2023-06-24,AgeGroup_35-39,Yes,7
2023-06-24,AgeGroup_40-44,Yes,10
2023-06-24,AgeGroup_45-49,Yes,6
2023-06-24,AgeGroup_50-54,Yes,17
2023-06-24,AgeGroup_55-59,Yes,3
2023-06-24,AgeGroup_60-64,Yes,16
2023-06-24,AgeGroup_65-69,Yes,17
2023-06-24,AgeGroup_70+,Yes,112
2023-06-25,AgeGroup_0-19,Yes,24
2023-06-25,AgeGroup_20-24,Yes,3
2023-06-25,AgeGroup_25-29,Yes,5
2023-06-25,AgeGroup_30-34,Yes,3
2023-06-25,AgeGroup_35-39,Yes,7
2023-06-25,AgeGroup_40-44,Yes,10
2023-06-25,AgeGroup_45-49,Yes,10
2023-06-25,AgeGroup_50-54,Yes,3
2023-06-25,AgeGroup_55-59,Yes,5
2023-06-25,AgeGroup_60-64,Yes,9
2023-06-25,AgeGroup_65-69,Yes,11
2023-06-25,AgeGroup_70+,Yes,57
2023-06-25,AgeGroup_None,Yes,1
2023-06-26,AgeGroup_0-19,No,157
2023-06-26,AgeGroup_0-19,Yes,36
2023-06-26,AgeGroup_20-24,No,48
2023-06-26,AgeGroup_20-24,Yes,11
2023-06-26,AgeGroup_25-29,No,63
2023-06-26,AgeGroup_25-29,Yes,9
2023-06-26,AgeGroup_30-34,No,76
2023-06-26,AgeGroup_30-34,Yes,14
2023-06-26,AgeGroup_35-39,No,108
2023-06-26,AgeGroup_35-39,Yes,17
2023-06-26,AgeGroup_40-44,No,88
2023-06-26,AgeGroup_40-44,Yes,13
2023-06-26,AgeGroup_45-49,No,84
2023-06-26,AgeGroup_45-49,Yes,10
2023-06-26,AgeGroup_50-54,No,92
